step,good,failed,ambiguous
484,0.45649987208258347,0.40433086630400356,0.13916926161341292
485,0.45983650827896794,0.39879956202075595,0.14136392970027603
486,0.45815657742195864,0.39585303604014693,0.14599038653789434
487,0.4614604075720189,0.39296485710865886,0.14557473531932216
488,0.4622235678181175,0.39013386983918047,0.14764256234270193
489,0.462971615980135,0.3923094367730581,0.14471894724680684
490,0.45875435625775607,0.3993924182230965,0.1418532255191473
491,0.4645215967278995,0.39643415251570846,0.1390442507563919
492,0.4676993868917035,0.39600971385203104,0.13629089925626534
493,0.46833900299285786,0.3931184323896146,0.1385425646175274
494,0.4714412009533953,0.39275965155021625,0.13579914749638825
495,0.46953147420184294,0.39240797528189514,0.13806055051626176
496,0.46023382124735096,0.4044395005238378,0.13532667822881103
497,0.4535955277573044,0.4137575302164351,0.13264694202626032
498,0.4545144281977538,0.4105148068458126,0.13497076495643337
499,0.452939885065125,0.40981154334391534,0.13724857159095943
500,0.45387176852918193,0.40664695832720416,0.1394812731436137
501,0.4572604463800892,0.4060202858850813,0.13671926773482926
502,0.45563152664979045,0.40788127032300053,0.13648720302720888
503,0.4614606053299926,0.40475490853442625,0.13378448613558097
504,0.4671742567095967,0.40169045490008115,0.13113528839032193
505,0.4653490239034661,0.40611242609017856,0.12853855000635517
506,0.45613419174696185,0.41787257606859085,0.12599323218444713
507,0.45452757408860617,0.4170236141662425,0.12844881174515116
508,0.45790326569081197,0.4137162158659209,0.12838051844326698
509,0.4488358742909939,0.41047431060124917,0.14068981510775674
510,0.44984902529513265,0.40482135395567986,0.14532962074918732
511,0.4409411238041399,0.41660706971893374,0.14245180647692618
512,0.43963535897633516,0.41578316734826176,0.1445814736754029
513,0.43092970830353644,0.42735181749978135,0.14171847419668204
514,0.4347726843767337,0.4238399003215679,0.14138741530169824
515,0.4360643143890756,0.42287277358252695,0.14106291202839727
516,0.43733036756948995,0.42192479786802145,0.1407448345624884
517,0.4360961028651436,0.4234708414745953,0.1404330556602609
518,0.43488627904603183,0.42003577530678154,0.14507794564718643
519,0.44112615470848665,0.4166687302512017,0.14220511504031144
520,0.439816725902378,0.41089311183038585,0.149290162267236
521,0.4335827313300537,0.4176080997149327,0.1488091689550135
522,0.4348979247690625,0.4167643749681023,0.14833770026283502
523,0.42628608467462564,0.4283135952657637,0.14540032005961057
524,0.42774576616621723,0.4247826329832733,0.14747160085050937
525,0.4291765430738169,0.42132159074598075,0.14950186618020225
526,0.433054235290177,0.41792908399853557,0.14901668071128735
527,0.4244789038982923,0.42202949817678237,0.15349159792492523
528,0.42597437114783104,0.4210982209851629,0.15292740786700593
529,0.4299154727092601,0.4177101374012983,0.15237438988944146
530,0.4313032851308589,0.4168643921062231,0.15183232276291786
531,0.42276262601935677,0.42841163186649595,0.1488257421141472
532,0.42181683144471604,0.4273539757899317,0.1508291927653522
533,0.4258402605250187,0.42136676834854686,0.15279297112643433
534,0.4174077801185827,0.4253991095693677,0.1571931103120495
535,0.40914227952217513,0.4367773450234397,0.15408037545438513
536,0.4010404522049043,0.4454550213596092,0.15350452643548643
537,0.40547529473550026,0.44158462489704264,0.152940080367457
538,0.40734707107737156,0.4402661174733388,0.15238681144928953
539,0.4067065350164335,0.4414489666322826,0.1518444983512838
540,0.4060786828378903,0.4376578979860988,0.15626341917601086
541,0.4079385109005063,0.438892395055681,0.15316909404381263
542,0.4122367582094072,0.43515195158923187,0.15261129020136088
543,0.4090241491359536,0.43396082383498963,0.1570150270290567
544,0.4108256511332614,0.43031803524419776,0.15885631362254074
545,0.40269048972468197,0.4415988662294612,0.15571064404585677
546,0.4070926582449853,0.44028007679917486,0.1526272649558398
547,0.40893240758666877,0.4365121544863199,0.1545554379270113
548,0.400834736149309,0.44767032964500664,0.15149493420568433
549,0.40774889978991674,0.4412808181668877,0.15097028204319554
550,0.41205090177427484,0.4399683267180384,0.1479807715076867
551,0.4113172205510219,0.43620657767411686,0.15247620177486124
552,0.403172325094566,0.4473708038587878,0.14945687104664615
553,0.3951887146966538,0.4583139562576237,0.14649732904572246
554,0.38736319559374977,0.4665651650446015,0.14607163936164874
555,0.39206887488892306,0.46475199345955986,0.14317913165151708
556,0.3942061248911226,0.4604994787375884,0.14529439637128902
557,0.3938258055863479,0.45880641975268566,0.14736777466096646
558,0.3984035124064202,0.457146886688276,0.14444960090530376
559,0.4028905715666891,0.45304496813999334,0.14406446029331754
560,0.40481353054556657,0.45397477075108256,0.14121169870335085
561,0.4042231636040702,0.45488616142927896,0.14089067496665084
562,0.4061197346218114,0.45577950476731305,0.13810076061087556
563,0.3980777596788052,0.4616056531877623,0.14031658713343248
564,0.4050465169128883,0.4574154422335492,0.13753804085356253
565,0.40692678390471226,0.4557834532784294,0.1372897628168583
566,0.40876981788679717,0.45418378093628226,0.13704640117692052
567,0.4155268511959695,0.4501405377494252,0.13433261105460526
568,0.4147243392910988,0.44617735878409004,0.1390983019248111
569,0.41393771871107704,0.44476790613490014,0.14129437515402277
570,0.42306766487521413,0.4384358683896546,0.13849646673513122
571,0.42706632497669506,0.43717971257995847,0.13575396244334645
572,0.4309858036900278,0.4334731836179791,0.13554101269199306
573,0.4348276689634926,0.42984005126910824,0.13533227976739914
574,0.4286924675978789,0.4262788621350665,0.14502867026705463
575,0.43010449794247535,0.4252634391224909,0.14463206293503375
576,0.4314885672901491,0.424268123496303,0.14424330921354794
577,0.43284522932400754,0.4232925170904356,0.1438622535855569
578,0.4391255218126411,0.4198609820985458,0.1410134960888132
579,0.43785570949951946,0.4164973982946142,0.1456468922058664
580,0.4440367845589349,0.4132004201105624,0.1427627953305027
581,0.4426697195181639,0.41739447119748196,0.13993580928435415
582,0.4438049725970122,0.41407972919357144,0.14211529820941643
583,0.44491774541687334,0.41578112069468887,0.13930113388843787
584,0.4460084831313907,0.4149735737502396,0.1390179431183698
585,0.4495528696040364,0.41418201783439323,0.1362651125615704
586,0.44807657515643173,0.4134061362931181,0.1385172885504502
587,0.4515800093117499,0.4076951236932544,0.14072486699499576
588,0.45006357348379444,0.4045724479765563,0.1453639785396493
589,0.44857716608807574,0.40398685494731756,0.14743597896460675
590,0.43969444992791584,0.4157890954434103,0.14451645462867393
591,0.430987629137264,0.4224071331574022,0.14660523770533385
592,0.4348294582632588,0.4189931305206219,0.14617741121611932
593,0.43611996404022396,0.4131714843716987,0.15070855158807736
594,0.43490966772259576,0.40994036586928884,0.15514996640811543
595,0.433723337668683,0.4092484774362336,0.15702818489508344
596,0.42761000424950113,0.4184712798632389,0.15391871588726
597,0.43151871703663974,0.41761046244020444,0.15087082052315584
598,0.4229737919468053,0.426667681005745,0.15035852704744979
599,0.4244990633934032,0.42316931108483913,0.15233162552175772
600,0.4235188839202665,0.4222154633405849,0.15426565273914866
601,0.4275086089911523,0.41633000862096936,0.15616138238787838
602,0.4190430919814265,0.42541258270768284,0.15554432531089069
603,0.42312144659565565,0.4219390662184218,0.15493948718592254
604,0.41969329913831593,0.42100957975865105,0.15929712110303298
605,0.4212835308385473,0.42009849897135104,0.15861797019010163
606,0.4253175203268929,0.41920545938775994,0.15547702028534713
607,0.4243211337857663,0.4232805988058241,0.15239826740840956
608,0.42334447767119665,0.4223245473443226,0.15433097498448067
609,0.41496141870741055,0.4189121800701776,0.16612640122241173
610,0.41912059853498657,0.4155673844252236,0.16531201703978973
611,0.4157716757917195,0.41476406988214987,0.16946425432613052
612,0.4149643158750518,0.41397666255775084,0.17105902156719724
613,0.4166481908082191,0.41320484745759734,0.17014696173418342
614,0.41829872168330384,0.41244831582477365,0.16925296249192237
615,0.4248670638281889,0.4092315174916098,0.16590141868020114
616,0.4263548447424822,0.40855366566009277,0.16509148959742487
617,0.42781316464857166,0.40541398911236814,0.16677284623906002
618,0.42924260693275834,0.40481173190222225,0.16594566116501924
619,0.42074275333012945,0.41659763820118817,0.16265960846868222
620,0.4173617087097308,0.41824917011799634,0.16438912117227267
621,0.4239486055669639,0.4149175033829865,0.16113389105004944
622,0.41802883119930123,0.4240280478704521,0.15794312093024648
623,0.41717677513594875,0.4205819479126214,0.16224127695142973
624,0.41634159146989036,0.4147288400331635,0.168929568496946
625,0.4080972035199915,0.4263183679532989,0.16558442852670943
626,0.40249131830177387,0.42777741017204546,0.16973127152618053
627,0.40937267833540214,0.42425706541616337,0.16637025624843438
628,0.4086920312396516,0.4257569255069324,0.16555104325341588
629,0.4129753573537179,0.42475183787313175,0.1622728047731502
630,0.4146986176041393,0.4237666529647529,0.16153472943110764
631,0.4238134964634633,0.4178504816189162,0.15833602191762036
632,0.42532214009785013,0.41452670970567035,0.16015115019647935
633,0.4243256620761105,0.4112687550580333,0.164405582865856
634,0.42334891629242516,0.41055056188856726,0.16610052181900736
635,0.4273420070589118,0.4098465903660214,0.16281140257506663
636,0.4188797890973492,0.4141070539231299,0.16701315697952077
637,0.41058513980829275,0.4257088944395036,0.16370596575220353
638,0.40988048357446516,0.42718000544070156,0.16293951098483317
639,0.40176403835516883,0.4385229756299946,0.15971298601483647
640,0.3938083148233833,0.44964133254821254,0.15655035262840405
641,0.395911120470445,0.44568803883438657,0.15840084069516833
642,0.4004475339264758,0.4442882756891512,0.15526419038437292
643,0.40241886988832776,0.44291623062599966,0.15466489948567247
644,0.3969254269202421,0.4415713547720195,0.16150321830773837
645,0.39154076500102936,0.4402531101230686,0.16820612487590197
646,0.3986389676742763,0.43401047427904743,0.1673505580466762
647,0.40559661187874607,0.4303667025111455,0.16403668561010834
648,0.4099412334257016,0.42679508463963767,0.16326368193466065
649,0.4166750703875689,0.42329419187449635,0.1600307377379347
650,0.4232755640432606,0.41986262371856575,0.1568618122381736
651,0.4247948598047802,0.416499007407307,0.15870613278791273
652,0.4287593180264677,0.41567724488439,0.1555634370891422
653,0.4227442820259436,0.4148717548866793,0.16238396308737701
654,0.4217988506986972,0.40913172013644805,0.1690694291648547
655,0.423347388308624,0.40845584449018174,0.16819676720119422
656,0.42239001428271067,0.40779335252007914,0.1698166331972102
657,0.42392684568305306,0.40714397920284984,0.1689291751140971
658,0.42543324477843814,0.40403221723843696,0.1705345379831249
659,0.4293850617135186,0.4034573218475768,0.16715761643890462
660,0.43325862484790434,0.4028938105238624,0.16384756462823324
661,0.4345802362370548,0.4023414578402216,0.16307830592272368
662,0.42844993452939034,0.40922578540774196,0.16232428006286775
663,0.41996577740999647,0.41844903718184606,0.1615851854081575
664,0.4116496234018777,0.42501440278220554,0.16333597381591675
665,0.40349814571075143,0.43392500866770645,0.16257684562154215
666,0.4078843210432118,0.4278076817633954,0.1643079971933928
667,0.4072331463690888,0.4292372326195658,0.16352962101134544
668,0.4115453612924732,0.4256879804884853,0.16276665821904157
669,0.40339594819757274,0.43706049572633704,0.15954355607609025
670,0.4053088997184129,0.43335632749413233,0.1613347727874548
671,0.40223347596161263,0.4322007566526644,0.16556576738572304
672,0.40416944673465,0.4285928208773641,0.16723773238798595
673,0.40854232897752824,0.42505632937484206,0.1664013416476298
674,0.4078781244433198,0.4240651149317759,0.16805676062490446
675,0.4097023199988976,0.42309352849748333,0.16720415150361922
676,0.41149039287020656,0.42214118139852325,0.16636842573127034
677,0.4157183058826777,0.42120769265795843,0.163074001459364
678,0.419862497845397,0.42029268884294935,0.15984481331165382
679,0.42392462660093366,0.4169205563906137,0.15915481700845274
680,0.42543106963853894,0.4160904463630768,0.15847848399838438
681,0.4170066920219342,0.4227025167321248,0.16029079124594112
682,0.42607586643734147,0.41680741739089455,0.15711671617176406
683,0.4300149581910575,0.41350430021483725,0.15648074159410538
684,0.43140080060311575,0.41026659129969195,0.1583326080971924
685,0.43028395306642037,0.4095682429571238,0.16014780397645592
686,0.43909021142154075,0.4039332282451015,0.15697656033335777
687,0.440296345848837,0.40336029303232723,0.15634336111883584
688,0.4414785964260877,0.40279870307129106,0.15572270050262127
689,0.44511268362557116,0.3972977386540378,0.15758957772039114
690,0.4536253037517975,0.39190570422524496,0.15446899202295766
691,0.4446426244695837,0.40394717542870545,0.15141020010171097
692,0.4383130675493939,0.4132749541330875,0.14841197831751868
693,0.4370593434395049,0.412517034249264,0.1504236223112312
694,0.4284047029753563,0.42167511277898156,0.14992018424566225
695,0.43229767915406214,0.42075085311999183,0.14695146772594617
696,0.426212576596556,0.4272706382067247,0.1465167851967195
697,0.43014896121840634,0.42376032853926476,0.14609071024232903
698,0.4315321501051706,0.4227947774790813,0.14567307241574826
699,0.43783844416249396,0.4168978511923668,0.14526370464513938
700,0.44154461358501884,0.4135929432479635,0.1448624431670178
701,0.44765264103878083,0.4103534790252315,0.14199387993598775
702,0.4462139748795971,0.4071781626088903,0.14660786251151275
703,0.449754292208714,0.40654097127010036,0.14370473652118576
704,0.4507492567194325,0.408391645106336,0.1408590981742316
705,0.45172451896261206,0.40773042441116103,0.14054505662622702
706,0.44772997403265935,0.4095575447198509,0.14271248124748984
707,0.4487650240518146,0.40639798937886373,0.14483698656932173
708,0.4522548255557391,0.40330099949017334,0.14444417495408762
709,0.4482497795051304,0.40274058365868476,0.1490096368361849
710,0.44927453634661296,0.3997160176456415,0.1510094460077456
711,0.4403780108744028,0.411602829177411,0.1480191599481863
712,0.44155864432243447,0.4108780206788484,0.14756333499871727
713,0.4451911464150595,0.41016756482382166,0.1446412887611189
714,0.4462764702484247,0.40947117740156774,0.14425235235000763
715,0.44734030252073315,0.41126382735401196,0.141395870125255
716,0.4384820787084414,0.42044672186185333,0.1410711994297054
717,0.4372250078429277,0.4220220343002325,0.14075295785683994
718,0.4409433245193054,0.4186156573833962,0.14044101809729856
719,0.4445880111624875,0.4152767334748141,0.14013525536269858
720,0.4407347832186758,0.4144791743961049,0.14478604238521942
721,0.4394331043430585,0.418647903615984,0.14191899204095765
722,0.44063244881151276,0.41778358869289517,0.14158396249559216
723,0.43438230131029465,0.4194116364415507,0.1462060622481547
724,0.4257806715813779,0.43090843571993587,0.14331089269868627
725,0.4247751137282813,0.4298013379829074,0.1454235482888113
726,0.42873996296138467,0.4287161629733449,0.14254387406527047
727,0.4301510528037335,0.42517722905308064,0.1446717181431859
728,0.4216332101739566,0.43655985818074244,0.14180693164530103
729,0.4132840376952644,0.4353408510880545,0.1513751112166812
730,0.415001185463675,0.4291954877001722,0.15580332683615286
731,0.41668433030597846,0.4256470622011589,0.1576686074928627
732,0.4208093930721967,0.4196936550288587,0.15949695189894464
733,0.42485277142720274,0.4163333846322476,0.1588138439405497
734,0.4164398452603274,0.4278911393920051,0.15566901534766753
735,0.42304499683933083,0.42436854257236145,0.15258646058830777
736,0.4220936107633045,0.42586619519469093,0.15204019404200464
737,0.4211610640155163,0.4223836962799446,0.1564552397045392
738,0.42272223106471396,0.42144540526450014,0.15583236367078596
739,0.4217772363901652,0.42547618931866843,0.15274657429116642
740,0.4233262020062015,0.42447666081730867,0.15219713717648986
741,0.4248444950357817,0.42349692495954017,0.1516585800046782
742,0.4288079703816078,0.42006134228707404,0.15113068733131824
743,0.4326929610671205,0.41916903847940923,0.14813800045347034
744,0.43402577371925677,0.4133439090045694,0.1526303172761739
745,0.43533219404164775,0.4076341286282413,0.15703367733011106
746,0.44156323970418937,0.40451266073461273,0.15392409956119796
747,0.4451956507991559,0.40145300408640255,0.15335134511444157
748,0.4462808854367964,0.40340442974805796,0.1503146848151457
749,0.4498198778043846,0.4003667182678984,0.14981340392771708
750,0.4409125534914265,0.4122406446388311,0.14684680186974247
751,0.44208260193714083,0.4139784536558839,0.1439389444069753
752,0.4432294811067024,0.4132066030884407,0.14356391580485697
753,0.44682889732241127,0.4124500366906498,0.140721065986939
754,0.4503570379694922,0.40923320428093396,0.14040975774957387
755,0.45381531444534384,0.4036048239981432,0.142579861556513
756,0.4547298626741489,0.40551363936451656,0.13975649796133452
757,0.45810154856178953,0.4024341613572984,0.13946429008091205
758,0.45893122086749666,0.40189091063735194,0.1391778684951514
759,0.45974446401863533,0.3988831698326519,0.14137236614871276
760,0.4506406132459891,0.41078647340032215,0.13857291335368874
761,0.4540932743698309,0.40512733531318706,0.14077939031698203
762,0.4451013283427055,0.41443174451490616,0.14046692714238831
763,0.44371318322700837,0.4186014129403536,0.13768540383263805
764,0.44235252613340426,0.4202132661494555,0.13743420771714027
765,0.44349406026937643,0.4168427064237237,0.13966323330689986
766,0.4446129897689927,0.41601413797968956,0.1393728722513177
767,0.44570976224881464,0.41767722435632937,0.13661301339485596
768,0.4368838263626995,0.4267331209037288,0.13638305273357168
769,0.4307079090089827,0.4356096927670213,0.133682398223996
770,0.43208002962266623,0.43193425330628815,0.1359857170710456
771,0.4359002270558808,0.4283315948249755,0.1357681781191437
772,0.4322190344409128,0.4272755236403225,0.14050544191876463
773,0.436036479303469,0.42624036475635574,0.13772315594017523
774,0.4348278361489449,0.42770095159286353,0.13747121225819156
775,0.4336431265222331,0.42665736839300483,0.13969950508476203
776,0.4399076190663473,0.42315920268225227,0.13693317825140042
777,0.43119657710463744,0.4345817927281483,0.13422163016721428
778,0.43503426864711986,0.433401955248383,0.13156377610449715
779,0.4412712138224244,0.4297702333622764,0.1289585528152992
780,0.43748366503386155,0.4286856742857957,0.13383066068034277
781,0.44119685978566625,0.427622591626671,0.1311805485876627
782,0.4423612784037719,0.42905580763406365,0.12858291396216442
783,0.4435026392274596,0.42798539560170595,0.12851196517083444
784,0.44214615132196533,0.4294114273719692,0.12844242130606542
785,0.443291772087867,0.4308092208893559,0.125899007022777
786,0.44688995481880034,0.4272288402776855,0.1258812049035141
787,0.4479416388817944,0.42371935829198876,0.12833900282621677
788,0.44897249751779844,0.42275461852383056,0.1282728839583709
789,0.45493343816101034,0.4168584874639527,0.1282080743750368
790,0.45582584532613885,0.41602960652407245,0.12814454814978857
791,0.4616510761117599,0.41274189154339774,0.12560703234484225
792,0.46488570826796266,0.41199452735441955,0.12311976437761764
793,0.460630545728003,0.41126196245631225,0.12810749181568462
794,0.4539843963076465,0.4080686562690585,0.13794694742329483
795,0.45984609143026733,0.40493858386769105,0.13521532470204148
796,0.46064121833263827,0.4018704930980338,0.1374882885693278
797,0.463895847672586,0.4013384041257955,0.13476574820161832
798,0.46708602890679224,0.40081685156884905,0.13209711952435854
799,0.47021303823537064,0.4003056267853075,0.12948133497932174
800,0.46585238401288803,0.3973292777400539,0.13681833824705794
801,0.4665285744284744,0.3944118662996568,0.13905955927186867
802,0.46966662245959373,0.3915522253828319,0.13878115215757425
803,0.4702672834009879,0.3912244585435679,0.13850825805544406
804,0.47085605006631487,0.39337842966151704,0.13576552027216793
805,0.4689579104610413,0.39548974788604147,0.13555234165291707
806,0.4695726053033969,0.39508401030413964,0.13534338439246327
807,0.4676998804459039,0.39221105960504776,0.14008905994904816
808,0.47081473429846027,0.3893949990188092,0.13979026668273037
809,0.4614916702529462,0.4014861871570506,0.13702214259000303
810,0.4597789639113037,0.39848646067869314,0.14173457541000298
811,0.45562492502197094,0.40049662977416456,0.1438784452038643
812,0.4466026492789616,0.4123679836400227,0.14102936708101552
813,0.45261051761007126,0.40915277604319056,0.138236706346738
814,0.458499418251456,0.40600123592352344,0.1354993458250204
815,0.4568459644246945,0.4053873500636517,0.13776668551165366
816,0.45770049978262134,0.40478562035942095,0.13751387985795754
817,0.4486371235493021,0.4116215486691354,0.13974132778156234
818,0.4496542102116921,0.4084211219628159,0.1419246678254918
819,0.44817590901938137,0.4052840700427601,0.14654002093785828
820,0.44672688111800746,0.40468438548745794,0.14858873339453435
821,0.44778179436319543,0.4040965758738449,0.14812162976295942
822,0.456241560811449,0.3985699110050559,0.14518852818349487
823,0.45463281703300445,0.3956279325693122,0.1497392503976831
824,0.45305592956700436,0.3976947061818011,0.1492493642511943
825,0.44408452502112306,0.40962154368315157,0.14629393129572513
826,0.4476670096741701,0.40398547351120795,0.14834751681462166
827,0.44870330651230533,0.4009362562139563,0.15036043727373807
828,0.4447685875714676,0.4078484095562542,0.1473830028722779
829,0.4532880214809435,0.4022474509511798,0.14446452756787637
830,0.44431202105557827,0.4140841350907604,0.14160384385366098
831,0.44541475331190344,0.410834944296884,0.14375030239121225
832,0.44897089681067764,0.4076500939147675,0.14337900927455458
833,0.4524566216263078,0.40700355740160377,0.14053982097208814
834,0.45587332218816307,0.406369823591671,0.1377568542201656
835,0.45674711778839744,0.40574863896609337,0.13750424324550883
836,0.4551283629807064,0.4076150025509232,0.13725663446837005
837,0.4535416627236627,0.40696916091625146,0.1394891763600855
838,0.45693687732319416,0.40633610822484056,0.136727014451965
839,0.4602648599504576,0.4032403437055368,0.1364947963440053
840,0.4635269419316367,0.400205881453942,0.13626717661442103
841,0.46424918070526766,0.3972315075637649,0.13851931173096715
842,0.4624818701962525,0.3943160321664626,0.14320209763728464
843,0.46074955593494055,0.393933536479998,0.1453169075850612
844,0.4590515449263279,0.39108336744079014,0.14986508763288175
845,0.44996141532382633,0.3932401324419626,0.15679845223421082
846,0.44105128828771095,0.4052551793243,0.15369353238798883
847,0.44469383703448895,0.4021808193376802,0.15312534362783065
848,0.44578900857836046,0.40164258529138946,0.15256840613024983
849,0.4468624935570068,0.39863976182027283,0.15449774462272012
850,0.4479147214073631,0.3981716477248219,0.15391363086781476
851,0.45142136058741533,0.395237555690667,0.15334108372191743
852,0.4523833138431101,0.3923615644888716,0.15525512166801808
853,0.4533262185194841,0.39201777113265635,0.1546560103478593
854,0.4517752042913755,0.39168078556567304,0.15654401014295122
855,0.44282916064204136,0.4037267106039766,0.1534441287539819
856,0.44396125647091184,0.4006826173246899,0.1553561262043981
857,0.4425956870358443,0.40017405064499306,0.15723026231916248
858,0.4437324061044414,0.39720030706786447,0.15906728682769392
859,0.4448466158845515,0.39428544950216415,0.16086793461328414
860,0.43851301953040195,0.40380454951202227,0.15768243095757553
861,0.4446810785496019,0.40075891486821985,0.154560006582178
862,0.4457765027367385,0.40024883734607686,0.15397465991718437
863,0.4369492452568031,0.4121250979926892,0.15092565675050745
864,0.43572252752894564,0.40891470001263597,0.1553627724584182
865,0.4394705962907487,0.4057678742698115,0.15476152943943963
866,0.4406691983443972,0.40515860943278553,0.15417219222281706
867,0.4418440657039141,0.4020861617212452,0.15606977257484048
868,0.43309467826423265,0.4139260397069632,0.15297928202880404
869,0.4344195361203865,0.4106799795147461,0.15490048436486734
870,0.43819340669226003,0.40997344526692936,0.15183314804081055
